Symbol,Fund Name
FIEWX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class F3
RCRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class R1
RFRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class R2
RIRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class R2E
RLRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class R3
RPRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class R4
RXRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class R5
RRQPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class R5E
RVRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Enhanced; Class R6
NBARX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class A
NBCRX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class C
FBFWX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class F1
FHFWX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class F2
FIMWX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class F3
RBRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class R1
RERPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class R2
RHRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class R2E
RKRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class R3
RNRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class R4
RRRPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class R5
RRPPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class R5E
RURPX,American Funds Retirement Income Portfolio Series: American Funds Retirement Income - Moderate; Class R6
ASTEX,American Funds Short-Term Tax-Exempt Bond Fund; Class A Shares
FSTTX,American Funds Short-Term Tax-Exempt Bond Fund; Class F1 Shares
ASTFX,American Funds Short-Term Tax-Exempt Bond Fund; Class F2 Shares
SFTEX,American Funds Short-Term Tax-Exempt Bond Fund; Class F3 Shares
CANAX,American Funds Strategic Bond Fund; Class 529A Shares
CANCX,American Funds Strategic Bond Fund; Class 529C Shares
CANEX,American Funds Strategic Bond Fund; Class 529E Shares
CANFX,American Funds Strategic Bond Fund; Class 529F1 Shares
ANBAX,American Funds Strategic Bond Fund; Class A Shares
ANBCX,American Funds Strategic Bond Fund; Class C Shares
ANBEX,American Funds Strategic Bond Fund; Class F1 Shares
ANBFX,American Funds Strategic Bond Fund; Class F2 Shares
ANBGX,American Funds Strategic Bond Fund; Class F3 Shares
RANAX,American Funds Strategic Bond Fund; Class R1 Shares
RANBX,American Funds Strategic Bond Fund; Class R2 Shares
RANHX,American Funds Strategic Bond Fund; Class R2E Shares
RANCX,American Funds Strategic Bond Fund; Class R3 Shares
RANEX,American Funds Strategic Bond Fund; Class R4 Shares
RANFX,American Funds Strategic Bond Fund; Class R5 Shares
RANJX,American Funds Strategic Bond Fund; Class R5E Shares
RANGX,American Funds Strategic Bond Fund; Class R6 Shares
AAATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class A Shares
CCATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class C Shares
FAATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class F1 Shs
FBATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class F2 Shs
DJTFX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class F3 Shs
RAATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class R1 Shs
RBATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class R2 Shs
RBEAX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class R2E Shs
RCATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class R3 Shs
RDATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class R4 Shs
REATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class R5 Shs
RHATX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class R5E Shs
RFTTX,American Funds Target Date Retirement Series: American Funds 2010 Target Date Retirement Fund; Class R6 Shs
AABTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class A Shares
CCBTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class C Shares
FAKTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class F1 Shs
FBBTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class F2 Shs
FDBTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class F3 Shs
RAJTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class R1 Shs
RBJTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class R2 Shs
RBEJX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class R2E Shs
RCJTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class R3 Shs
RDBTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class R4 Shs
REJTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class R5 Shs
RHBTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class R5E Shs
RFJTX,American Funds Target Date Retirement Series: American Funds 2015 Target Date Retirement Fund; Class R6 Shs
AACTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class A Shares
CCCTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class C Shares
FAOTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class F1 Shs
FBCTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class F2 Shs
FCCTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class F3 Shs
RACTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class R1 Shs
RBCTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class R2 Shs
RBEHX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class R2E Shs
RCCTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class R3 Shs
RDCTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class R4 Shs
RECTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class R5 Shs
RHCTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class R5E Shs
RRCTX,American Funds Target Date Retirement Series: American Funds 2020 Target Date Retirement Fund; Class R6 Shs
AADTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class A Shares
CCDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class C Shares
FAPTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class F1 Shs
FBDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class F2 Shs
FDDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class F3 Shs
RADTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class R1 Shs
RBDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class R2 Shs
RBEDX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class R2E Shs
RCDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class R3 Shs
RDDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class R4 Shs
REDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class R5 Shs
RHDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class R5E Shs
RFDTX,American Funds Target Date Retirement Series: American Funds 2025 Target Date Retirement Fund; Class R6 Shs
AAETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class A Shares
CCETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class C Shares
FAETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class F1 Shs
FBETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class F2 Shs
FCETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class F3 Shs
RAETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class R1 Shs
RBETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class R2 Shs
RBEEX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class R2E Shs
RCETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class R3 Shs
RDETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class R4 Shs
REETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class R5 Shs
RHETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class R5E Shs
RFETX,American Funds Target Date Retirement Series: American Funds 2030 Target Date Retirement Fund; Class R6 Shs
AAFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class A Shares
CCFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class C Shares
FAQTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class F1 Shs
FBFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class F2 Shs
FDFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class F3 Shs
RAFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class R1 Shs
RBFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class R2 Shs
RBEFX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class R2E Shs
RCFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class R3 Shs
RDFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class R4 Shs
REFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class R5 Shs
RHFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class R5E Shs
RFFTX,American Funds Target Date Retirement Series: American Funds 2035 Target Date Retirement Fund; Class R6 Shs
AAGTX,American Funds Target Date Retirement Series: American Funds 2040 Target Date Retirement Fund; Class A Shares
CCGTX,American Funds Target Date Retirement Series: American Funds 2040 Target Date Retirement Fund; Class C Shares
FAUTX,American Funds Target Date Retirement Series: American Funds 2040 Target Date Retirement Fund; Class F1 Shs
FBGTX,American Funds Target Date Retirement Series: American Funds 2040 Target Date Retirement Fund; Class F2 Shs
